aika_fi,toteutunut_MW,fingrid_ennuste_MW
2026-09-09 06:15:00+03:00,7822.2,8450.29
2026-09-09 06:30:00+03:00,7917.38,8469.08
2026-09-09 06:45:00+03:00,8012.42,8389.02
2026-09-09 07:00:00+03:00,8166.5,8336.19
2026-09-09 07:15:00+03:00,8134.84,8311.24
2026-09-09 07:30:00+03:00,8218.86,8257.08
2026-09-09 07:45:00+03:00,8291.0,8141.19
2026-09-09 08:00:00+03:00,8422.23,8095.06
2026-09-09 08:15:00+03:00,8527.48,8060.62
2026-09-09 08:30:00+03:00,8444.68,8027.29
2026-09-09 08:45:00+03:00,8572.09,7984.84
2026-09-09 09:00:00+03:00,8720.51,7934.1
2026-09-09 09:15:00+03:00,8605.8,7777.27
2026-09-09 09:30:00+03:00,8587.67,7781.04
2026-09-09 09:45:00+03:00,8677.57,7733.27
2026-09-09 10:00:00+03:00,8603.34,7655.94
2026-09-09 10:15:00+03:00,8556.6,7569.55
2026-09-09 10:30:00+03:00,8696.19,7621.93
2026-09-09 10:45:00+03:00,8675.91,7530.92
2026-09-09 11:00:00+03:00,8569.93,7487.67
2026-09-09 11:15:00+03:00,8632.94,7314.54
2026-09-09 11:30:00+03:00,8626.53,7313.95
2026-09-09 11:45:00+03:00,8746.63,7342.96
2026-09-09 12:00:00+03:00,8851.14,7047.42
2026-09-09 12:15:00+03:00,8860.93,6848.53
2026-09-09 12:30:00+03:00,8874.64,6818.02
2026-09-09 12:45:00+03:00,8729.18,6815.01
2026-09-09 13:00:00+03:00,8592.51,6843.32
2026-09-09 13:15:00+03:00,8576.62,6865.24
2026-09-09 13:30:00+03:00,8668.11,6746.29
2026-09-09 13:45:00+03:00,8743.11,6656.6
2026-09-09 14:00:00+03:00,8787.03,6622.87
2026-09-09 14:15:00+03:00,8547.48,6083.11
2026-09-09 14:30:00+03:00,8746.07,6093.63
2026-09-09 14:45:00+03:00,8658.15,6107.65
2026-09-09 15:00:00+03:00,8869.44,6210.76
2026-09-09 15:15:00+03:00,8889.41,6166.72
2026-09-09 15:30:00+03:00,8974.65,6125.49
2026-09-09 15:45:00+03:00,8942.01,6142.06
2026-09-09 16:00:00+03:00,8851.35,6105.4
2026-09-09 16:15:00+03:00,8859.7,6057.09
2026-09-09 16:30:00+03:00,8857.35,6022.47
2026-09-09 16:45:00+03:00,8821.79,6028.1
2026-09-09 17:00:00+03:00,8916.21,6081.54
2026-09-09 17:15:00+03:00,8615.88,6072.45
2026-09-09 17:30:00+03:00,8470.19,6149.04
2026-09-09 17:45:00+03:00,8280.76,6002.22
2026-09-09 18:00:00+03:00,8367.78,5802.48
2026-09-09 18:15:00+03:00,8071.86,5631.51
2026-09-09 18:30:00+03:00,8120.6,5680.05
2026-09-09 18:45:00+03:00,8213.41,5618.57
2026-09-09 19:00:00+03:00,8205.88,5470.16
2026-09-09 19:15:00+03:00,8296.68,5467.16
2026-09-09 19:30:00+03:00,8267.19,5534.78
2026-09-09 19:45:00+03:00,8259.86,5343.63
2026-09-09 20:00:00+03:00,8254.29,5327.53
2026-09-09 20:15:00+03:00,8224.28,5515.63
2026-09-09 20:30:00+03:00,8083.01,5571.69
2026-09-09 20:45:00+03:00,7917.63,5620.93
2026-09-09 21:00:00+03:00,8055.03,5598.31
2026-09-09 21:15:00+03:00,8170.68,5332.08
2026-09-09 21:30:00+03:00,8057.05,5215.84
2026-09-09 21:45:00+03:00,7975.24,5173.56
2026-09-09 22:00:00+03:00,8066.45,5182.87
2026-09-09 22:15:00+03:00,8001.59,5300.77
2026-09-09 22:30:00+03:00,7971.39,5343.23
2026-09-09 22:45:00+03:00,7876.78,5344.0
2026-09-09 23:00:00+03:00,7749.85,5404.21
2026-09-09 23:15:00+03:00,7714.58,5419.21
2026-09-09 23:30:00+03:00,7718.47,5430.56
2026-09-09 23:45:00+03:00,7600.53,5256.62
2026-09-10 00:00:00+03:00,7415.4,5200.78
2026-09-10 00:15:00+03:00,7361.01,5124.48
2026-09-10 00:30:00+03:00,7482.49,5129.46
2026-09-10 00:45:00+03:00,7374.98,5227.79
2026-09-10 01:00:00+03:00,7193.2,5357.37
2026-09-10 01:15:00+03:00,7290.46,5331.19
2026-09-10 01:30:00+03:00,7317.4,5290.27
2026-09-10 01:45:00+03:00,7267.96,5249.38
2026-09-10 02:00:00+03:00,7338.67,5137.34
2026-09-10 02:15:00+03:00,7340.27,5228.83
2026-09-10 02:30:00+03:00,7384.45,5244.1
2026-09-10 02:45:00+03:00,7483.04,5282.28
2026-09-10 03:00:00+03:00,7595.41,5371.49
2026-09-10 03:15:00+03:00,7582.4,5449.54
2026-09-10 03:30:00+03:00,7472.18,5550.86
2026-09-10 03:45:00+03:00,7512.67,5647.21
2026-09-10 04:00:00+03:00,7511.16,5592.51
2026-09-10 04:15:00+03:00,7564.21,5485.61
2026-09-10 04:30:00+03:00,7513.14,5497.43
2026-09-10 04:45:00+03:00,7504.18,5505.4
2026-09-10 05:00:00+03:00,7773.97,5617.78
2026-09-10 05:15:00+03:00,7766.07,5700.24
2026-09-10 05:30:00+03:00,7872.35,5857.21
2026-09-10 05:45:00+03:00,7940.22,5805.6
2026-09-10 06:00:00+03:00,8036.7,5898.08
2026-09-10 06:15:00+03:00,8218.46,6079.04
2026-09-10 06:30:00+03:00,8305.72,6127.44
2026-09-10 06:45:00+03:00,8345.32,6339.24
2026-09-10 07:00:00+03:00,8305.06,6542.71
2026-09-10 07:15:00+03:00,8350.85,6743.47
2026-09-10 07:30:00+03:00,8593.73,6726.97
2026-09-10 07:45:00+03:00,8692.97,6788.64
2026-09-10 08:00:00+03:00,8571.94,6923.77
2026-09-10 08:15:00+03:00,8607.45,6861.78
2026-09-10 08:30:00+03:00,8630.03,6788.5
2026-09-10 08:45:00+03:00,8687.6,6869.13
2026-09-10 09:00:00+03:00,8736.36,6768.6
2026-09-10 09:15:00+03:00,8773.65,6731.4
2026-09-10 09:30:00+03:00,8695.26,6782.68
2026-09-10 09:45:00+03:00,8709.75,6779.61
2026-09-10 10:00:00+03:00,8627.45,6904.1
2026-09-10 10:15:00+03:00,8683.12,6906.28
2026-09-10 10:30:00+03:00,8778.53,6935.07
2026-09-10 10:45:00+03:00,8840.96,6882.2
2026-09-10 11:00:00+03:00,8920.68,7000.6
2026-09-10 11:15:00+03:00,9013.94,6918.86
2026-09-10 11:30:00+03:00,9059.46,6972.19
2026-09-10 11:45:00+03:00,9060.69,7007.94
2026-09-10 12:00:00+03:00,9229.56,7115.24
2026-09-10 12:15:00+03:00,9316.82,7016.75
2026-09-10 12:30:00+03:00,9297.58,6974.1
2026-09-10 12:45:00+03:00,9244.01,7075.22
2026-09-10 13:00:00+03:00,9262.37,7154.18
2026-09-10 13:15:00+03:00,9153.65,7140.13
2026-09-10 13:30:00+03:00,9191.6,7077.46
2026-09-10 13:45:00+03:00,9112.33,6972.12
2026-09-10 14:00:00+03:00,9218.15,7025.05
2026-09-10 14:15:00+03:00,9162.14,7091.98
2026-09-10 14:30:00+03:00,9142.01,7039.85
2026-09-10 14:45:00+03:00,9161.98,7064.49
2026-09-10 15:00:00+03:00,9131.91,7104.64
2026-09-10 15:15:00+03:00,9193.81,7216.54
2026-09-10 15:30:00+03:00,9153.61,7350.07
2026-09-10 15:45:00+03:00,9150.52,7508.27
2026-09-10 16:00:00+03:00,9139.49,7495.24
2026-09-10 16:15:00+03:00,9015.19,7599.02
2026-09-10 16:30:00+03:00,9120.97,7740.79
2026-09-10 16:45:00+03:00,9118.68,7893.29
2026-09-10 17:00:00+03:00,9097.46,7750.57
2026-09-10 17:15:00+03:00,9008.04,7687.27
2026-09-10 17:30:00+03:00,8928.11,7799.96
2026-09-10 17:45:00+03:00,8891.08,7631.19
2026-09-10 18:00:00+03:00,8906.36,7817.53
2026-09-10 18:15:00+03:00,8835.57,7808.84
2026-09-10 18:30:00+03:00,8825.99,7846.74
2026-09-10 18:45:00+03:00,8749.08,7867.19
2026-09-10 19:00:00+03:00,8889.91,7798.06
2026-09-10 19:15:00+03:00,8850.8,7939.64
2026-09-10 19:30:00+03:00,8876.05,8099.11
2026-09-10 19:45:00+03:00,8904.58,8309.55
2026-09-10 20:00:00+03:00,9108.72,8500.55
2026-09-10 20:15:00+03:00,9221.19,8628.83
2026-09-10 20:30:00+03:00,9235.65,8817.54
2026-09-10 20:45:00+03:00,9184.75,8953.06
2026-09-10 21:00:00+03:00,9232.18,9024.85
2026-09-10 21:15:00+03:00,9204.17,8955.86
2026-09-10 21:30:00+03:00,9076.13,8720.11
2026-09-10 21:45:00+03:00,8856.17,8532.86
2026-09-10 22:00:00+03:00,8872.89,8457.43
2026-09-10 22:15:00+03:00,8872.01,8592.88
2026-09-10 22:30:00+03:00,8803.98,8619.03
2026-09-10 22:45:00+03:00,8730.71,8788.51
2026-09-10 23:00:00+03:00,8579.71,8528.81
2026-09-10 23:15:00+03:00,8414.74,8649.97
2026-09-10 23:30:00+03:00,8354.41,8639.4
2026-09-10 23:45:00+03:00,8217.42,8438.57
2026-09-11 00:00:00+03:00,8039.95,8449.26
2026-09-11 00:15:00+03:00,8068.79,8524.39
2026-09-11 00:30:00+03:00,7995.7,8400.67
2026-09-11 00:45:00+03:00,7955.08,8431.79
2026-09-11 01:00:00+03:00,8047.2,8458.05
2026-09-11 01:15:00+03:00,7981.55,8547.85
2026-09-11 01:30:00+03:00,7832.5,8643.58
2026-09-11 01:45:00+03:00,7787.83,8642.41
2026-09-11 02:00:00+03:00,7840.09,8673.77
2026-09-11 02:15:00+03:00,7855.43,8638.1
2026-09-11 02:30:00+03:00,7775.08,8591.88
2026-09-11 02:45:00+03:00,7705.34,8679.38
2026-09-11 03:00:00+03:00,7787.63,8839.43
2026-09-11 03:15:00+03:00,7790.0,8895.49
2026-09-11 03:30:00+03:00,7801.46,8980.88
2026-09-11 03:45:00+03:00,7752.62,8876.3
2026-09-11 04:00:00+03:00,7627.25,8865.39
2026-09-11 04:15:00+03:00,7694.63,8788.13
2026-09-11 04:30:00+03:00,7788.24,8791.55
2026-09-11 04:45:00+03:00,7856.06,8736.05
2026-09-11 05:00:00+03:00,7906.21,8760.81
2026-09-11 05:15:00+03:00,7885.3,8786.46
2026-09-11 05:30:00+03:00,8036.04,8797.39
2026-09-11 05:45:00+03:00,8163.29,8653.64
2026-09-11 06:00:00+03:00,8512.15,8580.55
2026-09-11 06:15:00+03:00,8620.99,8572.11
2026-09-11 06:30:00+03:00,8646.79,8530.01
2026-09-11 06:45:00+03:00,8648.28,8499.12
2026-09-11 07:00:00+03:00,8658.64,8493.6
2026-09-11 07:15:00+03:00,8858.35,8543.89
2026-09-11 07:30:00+03:00,8961.72,8367.43
2026-09-11 07:45:00+03:00,9089.81,8077.44
2026-09-11 08:00:00+03:00,9175.85,7905.95
2026-09-11 08:15:00+03:00,9096.6,7897.4
2026-09-11 08:30:00+03:00,9129.34,7844.99
2026-09-11 08:45:00+03:00,9085.78,7730.11
2026-09-11 09:00:00+03:00,9105.98,7674.97
2026-09-11 09:15:00+03:00,9102.64,7615.62
2026-09-11 09:30:00+03:00,9087.83,7533.77
2026-09-11 09:45:00+03:00,9120.99,7302.32
2026-09-11 10:00:00+03:00,9139.09,7210.3
2026-09-11 10:15:00+03:00,9118.05,7062.34
2026-09-11 10:30:00+03:00,8964.63,6922.67
2026-09-11 10:45:00+03:00,9035.44,6991.8
2026-09-11 11:00:00+03:00,9064.86,6963.88
2026-09-11 11:15:00+03:00,9086.4,7003.55
2026-09-11 11:30:00+03:00,9081.9,7179.5
2026-09-11 11:45:00+03:00,9097.01,7156.64
2026-09-11 12:00:00+03:00,9037.47,6987.56
2026-09-11 12:15:00+03:00,9096.97,6947.41
2026-09-11 12:30:00+03:00,9053.12,6944.74
2026-09-11 12:45:00+03:00,9120.53,6869.91
2026-09-11 13:00:00+03:00,9061.41,6869.13
2026-09-11 13:15:00+03:00,8973.31,6891.01
2026-09-11 13:30:00+03:00,8955.65,6980.97
2026-09-11 13:45:00+03:00,8911.03,6997.82
2026-09-11 14:00:00+03:00,8919.81,6997.94
2026-09-11 14:15:00+03:00,8915.58,7078.46
2026-09-11 14:30:00+03:00,8952.9,6943.04
2026-09-11 14:45:00+03:00,8913.77,6797.58
2026-09-11 15:00:00+03:00,9029.34,6872.02
2026-09-11 15:15:00+03:00,8918.72,6816.18
2026-09-11 15:30:00+03:00,8955.96,6634.01
2026-09-11 15:45:00+03:00,8874.46,6654.65
2026-09-11 16:00:00+03:00,8907.53,6545.83
2026-09-11 16:15:00+03:00,8880.07,6556.7
2026-09-11 16:30:00+03:00,8750.3,6373.14
2026-09-11 16:45:00+03:00,8621.12,6319.99
2026-09-11 17:00:00+03:00,8675.88,6254.18
2026-09-11 17:15:00+03:00,8643.31,6220.4
2026-09-11 17:30:00+03:00,8635.15,6268.82
2026-09-11 17:45:00+03:00,8522.15,6201.4
2026-09-11 18:00:00+03:00,8509.52,6130.97
2026-09-11 18:15:00+03:00,8511.05,6048.06
2026-09-11 18:30:00+03:00,8503.65,6072.37
2026-09-11 18:45:00+03:00,8461.82,6096.99
2026-09-11 19:00:00+03:00,8393.79,6067.95
2026-09-11 19:15:00+03:00,8366.87,6020.15
2026-09-11 19:30:00+03:00,8468.04,6062.15
2026-09-11 19:45:00+03:00,8495.37,6163.83
2026-09-11 20:00:00+03:00,8539.19,6162.08
2026-09-11 20:15:00+03:00,8590.04,6100.28
2026-09-11 20:30:00+03:00,8502.99,6143.49
2026-09-11 20:45:00+03:00,8418.97,6186.5
2026-09-11 21:00:00+03:00,8411.05,6154.32
2026-09-11 21:15:00+03:00,8438.63,6031.58
2026-09-11 21:30:00+03:00,8274.75,5842.44
2026-09-11 21:45:00+03:00,8189.14,5910.37
2026-09-11 22:00:00+03:00,8264.57,5939.0
2026-09-11 22:15:00+03:00,8299.77,5931.94
2026-09-11 22:30:00+03:00,8267.4,5982.21
2026-09-11 22:45:00+03:00,8174.41,5989.89
2026-09-11 23:00:00+03:00,8187.26,5983.75
2026-09-11 23:15:00+03:00,8137.16,5851.08
2026-09-11 23:30:00+03:00,7994.48,5837.83
2026-09-11 23:45:00+03:00,7929.21,5897.12
2026-09-12 00:00:00+03:00,8006.61,5899.79
2026-09-12 00:15:00+03:00,7988.96,5726.81
2026-09-12 00:30:00+03:00,7845.87,5841.3
2026-09-12 00:45:00+03:00,7861.05,5884.21
2026-09-12 01:00:00+03:00,7813.41,5853.99
2026-09-12 01:15:00+03:00,7892.18,5807.52
2026-09-12 01:30:00+03:00,7791.98,5756.35
2026-09-12 01:45:00+03:00,7836.89,5655.85
2026-09-12 02:00:00+03:00,7734.18,5565.39
2026-09-12 02:15:00+03:00,7672.6,5555.21
2026-09-12 02:30:00+03:00,7716.01,5542.64
2026-09-12 02:45:00+03:00,7684.57,5516.75
2026-09-12 03:00:00+03:00,7717.64,5572.21
2026-09-12 03:15:00+03:00,7780.76,5565.38
2026-09-12 03:30:00+03:00,7633.43,5603.44
2026-09-12 03:45:00+03:00,7592.02,5591.9
2026-09-12 04:00:00+03:00,7546.98,5603.32
2026-09-12 04:15:00+03:00,7528.45,5550.13
2026-09-12 04:30:00+03:00,7525.46,5459.6
2026-09-12 04:45:00+03:00,7583.28,5462.39
2026-09-12 05:00:00+03:00,7560.22,5436.33
2026-09-12 05:15:00+03:00,7514.38,5504.3
2026-09-12 05:30:00+03:00,7622.0,5460.3
2026-09-12 05:45:00+03:00,7684.49,5448.88
2026-09-12 06:00:00+03:00,7574.83,5466.56
2026-09-12 06:15:00+03:00,7536.04,5539.57
2026-09-12 06:30:00+03:00,7441.95,5506.85
2026-09-12 06:45:00+03:00,7527.86,5506.07
2026-09-12 07:00:00+03:00,7592.73,5518.83
2026-09-12 07:15:00+03:00,7637.75,5525.43
2026-09-12 07:30:00+03:00,7639.83,5586.27
2026-09-12 07:45:00+03:00,7753.14,5663.66
2026-09-12 08:00:00+03:00,7879.78,5733.17
2026-09-12 08:15:00+03:00,7865.03,5747.02
2026-09-12 08:30:00+03:00,7861.2,5790.17
2026-09-12 08:45:00+03:00,7868.85,5798.33
2026-09-12 09:00:00+03:00,7797.22,5875.43
2026-09-12 09:15:00+03:00,7835.97,5910.53
2026-09-12 09:30:00+03:00,7873.82,5924.78
2026-09-12 09:45:00+03:00,7936.36,5886.16
2026-09-12 10:00:00+03:00,7933.1,5900.62
2026-09-12 10:15:00+03:00,7973.43,5947.44
2026-09-12 10:30:00+03:00,8057.92,5873.44
2026-09-12 10:45:00+03:00,8127.22,5905.88
2026-09-12 11:00:00+03:00,8138.06,5842.07
2026-09-12 11:15:00+03:00,8174.21,5810.38
2026-09-12 11:30:00+03:00,8367.02,5752.26
2026-09-12 11:45:00+03:00,8495.81,5750.72
2026-09-12 12:00:00+03:00,8488.62,5685.28
2026-09-12 12:15:00+03:00,8530.69,5544.4
2026-09-12 12:30:00+03:00,8458.45,5598.1
2026-09-12 12:45:00+03:00,8519.49,5668.22
2026-09-12 13:00:00+03:00,8476.01,5661.12
